genotype,day,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,exp_time,rescaledASI,medianASI,medianASJ,rescaledASJ
N2,4,10_16_15,27,HB101,0,ASI,330,7,2.106,707.704,725,629,786,1490.514,706,57324,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,331,7,2.704,1363.885,1152,1003,1603,3688.166,1387,141844,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,332,7,2.964,857.746,860,712,973,2542.511,863,97783,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,333,7,1.69,1155.077,1268,862,1300,1952.197,1195,75080,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,334,8,1.768,618.132,605,521,681,1092.924,616,42033,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,335,8,1.092,475.381,484,438,503,519.147,476,19966,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,336,8,1.04,442.4,447,416,466,460.124,447,17696,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,337,8,3.64,484.471,435,397,548,1763.582,490,67826,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,338,9,1.95,2898.96,2586,2227,3265,5653.312,2970,217422,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,339,9,1.69,1900.185,1607,1577,2120,3211.505,1925,123512,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,340,9,1.144,1120.295,1077,1024,1191,1281.695,1126,49293,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,341,9,1.508,781.983,794,722,839,1179.301,786,45355,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,342,10A,1.742,1776.806,1837,1158,1952,3095.382,1828,119046,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASI,343,10A,1.274,1654.959,1814,1455,1814,2108.545,1651,81093,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,344,10A,1.586,1297.934,1259,1110,1394,2058.648,1316,79174,HB101 contaminated,,,,,
N2,4,10_16_15,27,HB101,0,ASJ,345,10A,1.404,982.907,994,883,1045,1380.085,985,53077,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,346,1,2.652,1310.892,1244,1144,1454,3476.695,1315,133711,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,347,1,2.054,4095,4095,4095,4095,8411.635,4095,323505,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,348,1,1.508,1462.069,1483,1319,1559,2204.933,1482,84800,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,349,2,3.224,4088.726,4095,3803,4095,13182.844,4095,507002,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,350,2,0.91,1828,1829,1718,1964,1663.58,1829,63980,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,351,2,1.716,795.394,783,673,883,1364.978,802,52496,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,352,2,1.066,971.61,956,880,1039,1035.798,969,39836,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,353,3,1.508,4089.621,4095,3920,4095,6167.519,4095,237198,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,354,3,2.21,4095,4095,4095,4095,9050.494,4095,348075,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,355,3,3.406,1318,1320,932,1523,4489.378,1348,172658,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,356,3,2.392,1042.641,1079,970,1103,2494.148,1048,95923,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,357,4,1.196,3877.152,4095,3394,4095,4637.353,3901,178349,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,358,4,0.832,3733.406,3416,3416,3943,3106.381,3762,119469,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,359,4,1.534,1941.678,1981,1645,2131,2978.713,1941,114559,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,360,4,1.014,1049.974,1001,955,1101,1064.738,1051,40949,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,361,5,2.158,4095,4095,4095,4095,8837.541,4095,339885,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,362,5,3.12,4095,4095,4095,4095,12777.168,4095,491400,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,363,5,1.326,1452.255,1399,1304,1516,1925.806,1464,74065,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,364,5,1.768,1272.279,1309,1131,1353,2249.525,1277,86515,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,365,6,2.496,2624.104,2478,1697,3133,6550.158,2711,251914,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,366,6,5.538,2138.92,1262,977,2866,11846.052,2209,455590,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,367,6,1.352,1707.077,1751,1328,1856,2308.107,1737,88768,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,368,6,1.456,1441.768,1366,1229,1555,2099.34,1453,80739,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,369,7,1.768,4083.279,4095,3730,4095,7219.672,4095,277663,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,370,7,3.25,3906.112,4095,2894,4095,12695.627,4095,488264,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,371,7,1.248,1893.688,1908,1579,2069,2363.464,1908,90897,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,372,7,2.834,1340.679,1378,1082,1488,3799.712,1372,146134,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,373,8,3.51,3991.711,4095,3254,4095,14011.748,4095,538881,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,374,8,2.054,3225.797,3029,2309,3805,6626.186,3268,254838,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,375,8,2.236,1413.023,1453,1129,1592,3159.71,1419,121520,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,376,8,2.34,1185.978,1163,1039,1289,2775.355,1193,106738,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,377,9,2.6,3416.72,3443,2375,4095,8884.006,3506,341672,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,378,9,2.47,2677.074,2437,1841,3083,6612.769,2713,254322,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,379,9,1.846,1043.324,979,909,1129,1926.092,1046,74076,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,380,9,1.222,1434.915,1456,1307,1539,1753.571,1448,67441,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,381,10,1.794,1833.522,1609,1435,2042,3289.536,1860,126513,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,382,10,2.054,2476.899,2414,1841,2755,5087.856,2491,195675,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,383,10,1.794,1910.116,1779,1651,2125,3426.954,1931,131798,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,384,10,2.912,1714.268,1213,1187,1999,4992.248,1761,191998,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,385,B2,2.678,2178.476,2094,1350,2622,5834.309,2262,224383,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,386,B2,4.68,1637.822,1412,761,2179,7665.469,1700,294808,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,387,B2,1.69,597.262,614,478,664,1009.433,608,38822,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,388,B2,1.69,1141.2,1165,968,1235,1928.744,1155,74178,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,389,B3,2.938,3888.814,4095,2743,4095,11426.023,4095,439436,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,390,B3,1.352,3734.058,4095,2912,4095,5048.749,3840,194171,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,391,B3,1.456,920.821,897,795,996,1340.797,931,51566,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,392,B3,0.676,1028.731,877,877,1142,695.464,1038,26747,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,393,B4,2.678,2071.049,1846,1465,2541,5546.601,2080,213318,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,394,B4,2.054,1279.506,1185,1127,1395,2628.264,1279,101081,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,395,B4,1.378,724.566,776,610,792,998.512,740,38402,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,396,B4,1.066,1472.073,1405,1345,1541,1569.324,1488,60355,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,397,B5,1.924,3033.514,3552,1894,3607,5836.831,3131,224480,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,398,B5,3.094,3134.437,3026,2236,3814,9698.531,3134,372998,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,399,B5,0.936,1257.167,1237,1104,1340,1176.779,1263,45258,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,400,B5,1.69,925.862,920,829,972,1564.8,929,60181,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,401,B6,1.534,2517.458,2191,2128,2716,3862.012,2548,148530,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,402,B6,2.886,2956.216,2648,1752,3694,8532.153,3068,328140,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,403,B6,1.248,607.646,612,551,652,758.388,612,29167,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,404,B6,1.716,923.379,901,804,1006,1584.613,931,60943,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,405,B7,2.444,2070.702,1654,1186,2440,5061.1,2142,194646,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,406,B7,1.222,3431.383,2614,2614,3776,4193.402,3526,161275,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,407,B7,0.78,833.2,839,759,873,649.935,841,24996,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,408,B7,0.884,1041.794,1033,969,1111,921.001,1042,35421,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,409,B8,1.43,3531.527,3289,3009,3843,5050.387,3561,194234,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,410,B8,1.17,4095,4095,4095,4095,4791.438,4095,184275,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,411,B8,1.118,2433.767,2559,2086,2626,2721.116,2431,104652,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,412,B8,1.716,2071.348,1969,1543,2307,3554.648,2111,136709,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,413,B9,2.106,4095,4095,4095,4095,8624.588,4095,331695,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,414,B9,1.742,3868.388,4095,2994,4095,6739.137,3923,259182,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,415,B9,1.43,1545.491,1592,1254,1773,2210.185,1571,85002,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,416,B9,1.534,996.424,1013,832,1054,1528.606,1012,58789,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,417,B10,0.78,3702.933,3685,3384,3952,2888.462,3719,111088,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASI,418,B10,1.352,2778.5,2900,2046,3052,3756.758,2831,144482,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,419,B10,0.832,1225.312,1239,1141,1276,1019.521,1239,39210,HB101 contaminated,,,,,
mg360,4,10_16_15,25,OP50,0,ASJ,420,B10,1.404,1260.87,1306,1075,1360,1770.368,1280,68087,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,421,1,1.04,4095,4095,4095,4095,4259.056,4095,163800,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,422,1,2.002,4092.364,4095,3983,4095,8193.404,4095,315112,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,423,1,0.806,1290.742,1286,1192,1356,1040.401,1291,40013,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,424,1,2.08,1096.763,1170,978,1193,2281.403,1102,87741,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,425,2,1.69,3103.615,3135,2599,3355,5245.425,3157,201735,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,426,2,3.744,2120.84,1828,1637,2528,7940.903,2121,305401,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,427,2,1.04,1351.625,1380,1151,1451,1405.774,1376,54065,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,428,2,1.3,1052.46,992,874,1135,1368.28,1069,52623,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,429,3,0.572,4095,4095,4095,4095,2342.481,4095,90090,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,430,3,2.756,3413.755,2874,2501,4048,9408.873,3418,361858,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,431,3,1.144,1292.886,1317,1155,1380,1479.151,1306,56887,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,432,3,1.378,1698.868,1619,1426,1868,2341.181,1732,90040,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,433,4,0.936,3904.083,4095,3005,4095,3654.442,4033,140547,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,434,4,1.144,4061.568,4095,3741,4095,4646.713,4095,178709,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,435,4,1.43,1415.491,1323,1249,1512,2024.274,1425,77852,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,436,4,1.586,1488.311,1483,1290,1597,2360.604,1495,90787,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,437,5,2.236,3400.895,3358,3034,3717,7604.859,3401,292477,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,438,5,2.028,3447.179,3225,2430,4039,6991.3,3507,268880,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,439,5,0.936,696.389,649,627,732,651.859,710,25070,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASJ,440,5,2.002,862.753,830,754,936,1727.336,870,66432,HB101 contaminated,,,,,
mg360,4,10_16_15,25,HB101,0,ASI,441,6,2.678,3989.417,4095,2626,4095,10684.302,4095,410910,HB101 contaminated,,,,,
